ID,text,lang
hasoc_en_756,ICC should not be conducting a premium cricket tournament in such wet weather conditions in England and also the lack of reserve days and now the Indo-Pak clash is also in doubt due to the weather  #ShameOnICC,eng
hasoc_en_757,In honer of Trumps birthday I will NOT be posting any political posts (after THIS one) all weekend. For me it's a total blackout of Trump all weekend. #trumpboycott #fucktrump #impeachtrump #impeach45 #boycotttrump  #happybirthday  #TrumpFreeDay https://t.co/VwIpEcGvPJ,eng
hasoc_en_758,"Right #dickhead, free seats one over, feel free to move #personalspace",eng
hasoc_en_759,.@derekobrienmp   Quizmaster... A quiz for you.  Ask your moronic boss to solve n behave  @PMOIndia  @timesofindia  #DoctorsFightBack   #Kolkata  @AITCofficial  #India https://t.co/bP6f9lSNy8,eng
hasoc_en_760,@realDonaldTrump You are causing Market volatility.  The market will be falling before the 2020 election thanks to you. You have set American back!  Wish Obama was still President. #ImpeachTrumpNow #TrumpIsATraitor #Resist #TrumpResignNow https://t.co/I4t,eng
hasoc_en_761,@nebhuskergma @mapgirl61 @SandyM418 @BostonGlobe Isn’t she his handler? Asking for a friend. #TrumpIsATraitor #PutinPuppet #PutinsGOP,eng
hasoc_en_762,"@gps22487 @myogiadityanath This man completely nailed Mamata, her politics and her hypocrisy. #DoctorsFightBack https://t.co/yvSI1nr5Zp",eng
hasoc_en_763,Fresh Fact: The people who follow #ExCon #OJSimpson are the exact same people who think #HateHoaxCrime  #JussieSmollett and puddin-pop #Rapist #BillCosby are innocent. - So many lives have been hurt/destroyed by these men.,eng
hasoc_en_764,Icc members while planning.#ShameOnICC https://t.co/yNJZBNQhtk,eng
hasoc_en_765,I looked so good last summer lol #fucktrump https://t.co/pplzrAFERY,eng
hasoc_en_766,CHRIST on a cracker #Resist #Resistance #TheResistance #DitchMitch #DitchMitch2020 #VoteBlue2020 #VoteThemOut #VoteBlueNoMatterWho #VoteBlueToSaveAmerica #FuckTrump   The Trump White House defense of Kellyanne Conway's Hatch Act violations is fooling no one https://t.co/wbo1MuTKls,eng
hasoc_en_767,RT if u ever said this.    #TerroristNationPakistan https://t.co/cUy7fOcUvd,eng
hasoc_en_768,#DoctorsFightBack Prime years of a doc are drowned in books &amp,eng
hasoc_en_769,#DoctorsFightBack vs #LeecheeFightBack how many competent Doctors Intelligent General Class (NonResereved) in Bihar to save babies!,eng
hasoc_en_770,@KP24 1.There is no proper facility of Gym in Hotel for Team India.  2. Players force to Traveling by bus instead of Train.  3. Not proper Security for Team India.    @ICC @BCCI     #ShameOnICC,eng
hasoc_en_771,I can see why Republicans have turned for The President. This is it. He has compromised their integrity with dirt on THEM. He has associated them directly by saying Members of Congress take info from foreign countries too. #FuckTrump #ProudAmerican #PutinsPresident,eng
hasoc_en_772,@uncle04jim1 @MAGAIT My apologies I must be getting too caught up in this and wasn’t paying attention!  #fucktrump #BlueWave2020,eng
hasoc_en_773,Rationalizing #treason    #IdiotOrange™ #TrumpIsaTraitor #IMPEACH45    https://t.co/HCqoxdTzvv  https://t.co/YmHIVE86R8  https://t.co/QTsVuBHVgY  https://t.co/GXlNPdFHNO    @realDonaldTrump @VP @PressSec @SenateMajLdr @SenJeffMerkley @ChuckSchumer @SpeakerPelosi https://t.co/cusdGaUIru,eng
hasoc_en_774,Here comes the #hotstepper #MURDERER 😂😂 https://t.co/sETR8yI6G3,eng
hasoc_en_775,#kolkata: Junior doctors of NRS Medical and Hospital continue their strike for the fifth day over violence against #doctors. #WestBengal #DoctorsFightBack https://t.co/x0ZFtWOICV,eng
hasoc_en_776,"@realDonaldTrump intends to hijack the 4th of July celebration in DC to turn it into a celebration of himself. We can't stop him from doing that, but there's no reason to support it either. Stay home. Celebrate the 4th with your family, friends, and neigh",eng
hasoc_en_777,"@ARYNEWSOFFICIAL #PaisaWapisKarChor #ThugsOfPakistan #Feudal  #Murderer #MrTenPercent 😂🤣😝 Ok ans who does sirr e palace belong to? Who helped u murder ur wife? Where did u hide bibi’s will?! 😋🤔 She knew u well, that’s y she kept u in jail too 😂😂🤣�",eng
hasoc_en_778,#MSDhoni an honorary Lt Col  He's belongs to 106 Infantry Battalion TA Para.  He's completed his 1st para jump from 15k feet  By wearing the #BalidaanBadge over his gloves #MSDhoni has shown his love &amp,eng
hasoc_en_779,"#DhoniKeepsTheGlove  Hey #ICC forget gloves, otherwise you forget 80%....",eng
hasoc_en_780,#ToryLeadershipContest you back Boris then you just want a job in the cabinet!   #BorisJohnsonShouldNotBePM,eng
hasoc_en_781,Trump &amp,eng
hasoc_en_782,@ICC can keenly look into wht is on @msdhoni gloves but cannot properly plan a tournament vch comes once in 4yrs #CWC19 #RainStopsMatch #ShameOnICC,eng
hasoc_en_783,Tell someone who gives a shit. #Murderer https://t.co/j6wJIIuCTC,eng
hasoc_en_784,Trump Administration to Hold Migrant Children at Base That Served as WWII Japanese Internment Camp.  #trump #BorderCrisis #migration #Immigration     Repeating history huh? Are the #Jews next?   #ImpeachTrump #FakePresident #FakePOTUS #fucktrump,eng
hasoc_en_785,@marinashutup The kids should go to prison with their traffickers. #FuckTrump #FuckDrumpf #EndChildTraffickerSeparation #Russia,eng
hasoc_en_786,I stand by the Doctors who are fighting for their respect &amp,eng
hasoc_en_787,#Sociopath - a person with a personality disorder manifesting itself in extreme antisocial attitudes and behavior and a lack of conscience.     #Murderer - a person who commits murder,eng
hasoc_en_788,#ShameOnICC..  Rain cup... Give the cup to England.. The decision was made.,eng
hasoc_en_789,#DictatorTrump   #DefeatGOPin2020 #DitchMitch  #ImpeachmentInquiryNow #ImpeachmentHearingsNow  #TraitorTrump #TreasonousTraitorTrump  #TrumpisaTraitor  #TreasonousTrump #treason   Every Member of Team Trump Is Now Enabling Treason https://t.co/Wc6M9X0HzV via @thedailybeast,eng
hasoc_en_790,The Murderer. Some concept i'm doing for a short comic.    Hope you like It! 😊    #murderer #sketch #conceptart #concept #comic #comicbookartist #comicartist #franplobato #ipadpro #procreate @procreate https://t.co/7C09F3Y5WD,eng
hasoc_en_791,"@The_RealOJ32 thank God you are on Twitter finally! I can not wait to hear all the interesting things you have say, he said with the most sarcastic voice possible. #FuckOJ #murderer #OJSimpson #jailbirds",eng
hasoc_en_792,"@UxbEconomist07 @GuidoFawkes @BorisJohnson @Conservatives Remain know he’s bad, he couldn’t win an election, he’s atrocious. Remain Tories trying to hang on to their dwindling influence. #borisorbust #BorisJohnsonShouldNotBePM #borisjohnson #boris",eng
hasoc_en_793,@realDonaldTrump So ironic that you of all people still don’t seem to understand what constitutes treason. #TrumpTreason #TrumpIsATraitor,eng
hasoc_en_794,This West Bengal state election is last hope for Bengal or else it's will be another Kashmir for India soon.  #WestBengal #Kolkata #DoctorsFightBack #MamtaBanerjee #communists https://t.co/W2v8fzsQf0,eng
hasoc_en_795,"Does it have t be said... the president can’t call intelligence reports he doesn’t like “fake news”, and then turn around and expect US to believe intelligence reports that Iran attacked oil ships? ##NoWarWithIran #TrumpIsATraitor #trump",eng
hasoc_en_796,@spectatorindex Please boycott Huawei #boycotthuawei #boycottchina #UyghurGenocide,eng
hasoc_en_797,@RepSwalwell @realDonaldTrump Drunk again eh Eric? #douchebag,eng
hasoc_en_798,@SenTedCruz @NASA Are the Concentration Camps Hidden too? Funny How you support Israel but wont denounce whats happening in Tornillo Texas? Guess you dont know whats happening in your own State. #TrumpIsATraitor #ConcentrationCamps #TraitorTrump #TrumpCon,eng
hasoc_en_799,@RoArquette I feel the same way - if you support this corruption and cruelty F off forever! #FuckTrump,eng
hasoc_en_800,@ThabangNtshela You referring to the #rapist #nicholasninow the #drostrapist,eng
hasoc_en_801,#ToryLeadershipDebate Brexit #Brexit Boris Johnson #borisjohnson #BorisJohnsonShouldNotBePM #Boris    When will Bullshit Boris be allowed to open his mouth and derail his campaign?,eng
hasoc_en_802,"@Julio_Rosas11 @JoeBiden How about instead of waiting for another year or two,  your top secret biologist get together with people and do it now. Or is it that you are going to reward them and their suffering loved ones after they vote for you? #Douchebag",eng
hasoc_en_803,"Religious’ practices on the cricket ground is absolutely fine but how dare you wear the honour badge Lt.Col Dhoni! How dare you?    Hypocrisy is in trend these days. Isn’t it?  @ICC   Anyway #KeepTheGolves Dhoni,we loved them.Your country &amp",eng
hasoc_en_804,@AndrewYang Nope.  He broke the law and must suffer the consequences of his choices.    Don't do the crime if you can't do the time!    #TrumpCrimeFamily   #TrumpIsATraitor   #ImpeachTrumpNow   #BenedictDonald,eng
hasoc_en_805,"#DhoniKeepsTheGlove @ICC @BCCI after wrong decision for dhoni s gloves now,me n,my friends boycott  @cricketworldcup and all cricjeting events now,we leave watchin cricket",eng
hasoc_en_806,@MSNBC Sanders knew she was lying and admitted it under sworn testimony #TrumpCrimeFamily #TrumpIsATraitor #TrumpLiesEveryTimeHeSpeaks #45IsAcriminal,eng
hasoc_en_807,"Oye!!!, Islamic Cricket Council aka @ICC ban this thing too (watch video).    Also stop eating lays chips all the time, do some constructive work.    #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #dhonigloves #ICCWorldCup #ICCVersusIndia https://t.co/bxupyMATyH",eng
hasoc_en_808,@CNNnews18 @ImranKhanPTI @narendramodi @maryashakil @AmitShah @ImranKhanPTI If possible pls take @MehboobaMufti to pakistan. She could be a great leader for ur #TomatoNation.   #TerroristNationPakistan,eng
hasoc_en_809,Democrats to Scrutinize Ex-Lobbyist’s Role in Trump’s Arms Sales to Gulf Nations #Resist #ResistTrump #FuckTrump https://t.co/Md6xsF1aC0,eng
hasoc_en_810,@MargieMargie72 @WinstonWolfLV Because rockies manager is #douchebag,eng
hasoc_en_811,Employees turn their back on Agriculture secretary over being relocated to Kansas City #Resist #ResistTrump #FuckTrump https://t.co/aP859lYCSm,eng
hasoc_en_812,Analysis: Fox News crosses the line on Biden #Resist #ResistTrump #FuckTrump https://t.co/3M7rGYwH4b,eng
hasoc_en_813,"@PoddarVaishali @aajtak Haha , cling themselves working on mission #congressmuktbharat",eng
hasoc_en_814,"Vegan food is not always necessarily more healthy. Vegan #Packaged food is MORE #DEADLY  than meat!  Do NOT be such a bandwagon jumping, gullible, #DickHead! 🐑  #ImpossibleBurger is NOT #healthy! #Processed is processed, #vegan or not!  Make your own #food!  #Alkaline #FreshFood https://t.co/fUabaWrdua",eng
hasoc_en_815,The Trump Administration Wants to Make It Harder for Transgender People to Access Homeless Shelters #Resist #ResistTrump #FuckTrump https://t.co/PDSkPcM2Hx,eng
hasoc_en_816,@KP24 I thought... If rain comes again then England will select Swimming first 😂😂😂  Thanks to God no rain today in England..  #ShameOnICC   #ENGvWI,eng
hasoc_en_817,WaPo: NRA paid thousands to board members for services #Resist #ResistTrump #FuckTrump https://t.co/uVLLjGZprD,eng
hasoc_en_818,#TrumpIsATraitor  as if we didn't already know. https://t.co/tji2yfIFJp,eng
hasoc_en_819,@SocialPowerOne1 Why isn't that thing flying over the White House every day?  #trumpbabyblimp #fucktrump #fuckallthetrumps #fucktrumpsupporters,eng
hasoc_en_820,the king of word salad. #fucktrump https://t.co/634hNHjgVC,eng
hasoc_en_821,@ArunSFan @RahulGandhi Moron.. Wen u will talk about India.. And not restrict u r self to a party.. Think beyond party.. Think beyond congress.. Think for poor people. Think for.. Developing India.. U #@#@#.. #congressmuktbharat,eng
hasoc_en_822,If you curl 55lbs in a squat rack you might be a #douchebag,eng
hasoc_en_823,Hmmmmmm. This seems ironic and hypocritical with that #RussianAsset we have in the WH.    #TrumpIsATraitor #CORRUPTION #TrumpForPrison https://t.co/jyirVVbf5B,eng
hasoc_en_824,"Driving down Sepulveda Boulevard this morning I had to stop and pull over and take a picture of this #fucktrump _revok_  here in #vannuys #losangeles #photography @ Van Nuys, California https://t.co/ESp1ZMRyte",eng
hasoc_en_825,"Hey, donald, Alf called and wants his hair back. #FuckTrump https://t.co/D7m0fCohd4",eng
hasoc_en_826,"@TexasHauteness @Danjon73 @RealMarkKennedy @realDonaldTrump Well, we DON'T! #RESIST #FUCKTRUMP",eng
hasoc_en_827,Being a Moroccan med student means:  Your dad being FIRED.  Your professors being FIRED.  Your basic rights being TAKEN from you.  The government THREATENING you.  #DoctorsUnderOppression   #DoctorsFightBack   #SOS,eng
hasoc_en_828,#ShameOnICC@I hope All team will win trophy not from performance but will win from rainy day.....rain is fourth umpire... https://t.co/EVf3tYfNX2,eng
hasoc_en_829,"While the ICC has shown it’s petty mindset the BCCI has shown that it is spineless. All Indians including Dhoni should sport the symbol, maybe as a tattoo for the next match #DhoniKeepsTheGlove",eng
hasoc_en_830,Lack of ethic? How about announcing to foreign adversaries his openness to interference? It's pretty much 'attack America because I am open to your agenda'. #BringBackHangingForTreason #TrumpIsATraitor #IndictTrump https://t.co/A2OTnaKbPR,eng
hasoc_en_831,Imagine studying hard for 10 years after taking huge loans for paying off the fees and then going to a village to serve people just because your profession demands you to.    Respect doctors and their rights ! #DoctorsFightBack,eng
hasoc_en_832,"after 2+ years, nothing the #gop does in support of trump is surprising ... disappointing, but not surprising. #fucktrump #NoGOP2020 https://t.co/hhJKu34ldS",eng
hasoc_en_833,"@realDonaldTrump @LindseyGrahamSC And yet, we still all know that’s not what he said #Lindseyhasthevapors #FUCKTRUMP #McCainiswaiting",eng
hasoc_en_834,If England can do this  so why not india can do this   #ICC #Balidan #DhoniKeepsTheGlove https://t.co/Hfj3HklEfu,eng
hasoc_en_835,"@The_Trump_Train @realDonaldTrump Try again, #bot  #MAGA2020 #FUCKINGTRAITORS #TrumpSupportersAreFuckingMorons #TrumpIsATraitor #TrumpSupportersAreTraitors #TrumpsAnInternationalDisgrace #TrumpRussia #FuckTrump #LockThemAllUp #MAGAS are an embarrassment t",eng
hasoc_en_836,"@jainaastha01 @jainaastha01 True! Our #indiansystem, Our #indinanlaw, and our #government, all are interconnected to each other...and there is no fear of this #rapist and #murderer.....Don't know, where is the direction of #newindia?",eng
hasoc_en_837,"The BoJo no-show means he's a no-go, surely?    @BorisJohnson @GOVUK @Channel4News @LBC    #ToryLeadershipElection #ToryLeadershipContest #BorisJohnsonShouldNotBePM #BorisJohnson #borisdoesnotrepresentme #Boris4PM #RoryStewart #Rory4Leader #governance #Channel4News #Ch4Debate #NEWS",eng
hasoc_en_838,@realDonaldTrump @senatemajldr @MarkWarner Happy John McCain Day! #truehero #JohnMcCainDay #TrumpIsATraitor,eng
hasoc_en_839,Epic trolling 😂😂 This handle continue to give us best humor these days in such a gloomy and pathetic world cup where only rain is the winner . #ShameOnICC  @ICC @cricketworldcup https://t.co/SgTkYRY6lY,eng
hasoc_en_840,"https://t.co/HFxRsZXo6y Mr @myogiadityanath seems like law n order has been made a mockery off which is not only #despicable but #dangerous at d same time. If ne n evry #rapist was dealt a punishment 2 remember, they wudnt dare but hey, it ain't 'rarest of rare', ryt SC? #shame",eng
hasoc_en_841,@realDonaldTrump She a LIAR JUST LIKE U. U GOING DOWN SHE LEAVING U BE 4 IT HAPPENS #DICKHEAD,eng
hasoc_en_842,@BillCosby You kidding me? You know how many fathers despise you? Fear you as an example of the very worst of man? #rapist #shuttheFuckUp,eng
hasoc_en_843,@realDonaldTrump The Orange Menace @realDonaldTrump is siding with Russia against American institutions. #TrumpIsATraitor #PutinsPuppet @GOP @LindseyGrahamSC #GOPComplicitTraitors #TrumpIsAFraud #TrumpLies #ImpeachTheMFTraitor #ImpeachDonaldTrump,eng
hasoc_en_844,#DhoniKeepsTheGlove Where is sports spirit  ??? Game is not great than love for country....,eng
